x1,x2,x3,x4,x5
0.0,0.0,0.0,1199.4871767770346,0.0
0.0,0.0,0.0,984.8761742100303,0.0
0.0,0.0,0.0,1066.40534090652,0.0
0.0,0.0,0.0,653.5680267919429,0.0
0.0,0.0,0.0,190.7569689419538,0.0
0.0,0.0,0.0,984.8761742100303,0.0
0.0,0.0,0.0,1474.7819457139567,0.0
0.0,0.0,0.0,1066.40534090652,0.0
0.0,0.0,0.0,190.7569689419538,0.0
0.0,0.0,0.0,660.3675023427834,0.0
0.0,0.0,0.0,262.3067748444004,0.0
0.0,0.0,0.0,1197.349214062625,0.0
0.0,0.0,0.0,984.8761742100303,0.0
0.0,0.0,0.0,673.5089329102202,0.0
0.0,0.0,0.0,674.7115369370848,0.0
0.0,0.0,0.0,1199.4871767770346,0.0
0.0,0.0,0.0,673.5089329102274,0.0
0.0,0.0,0.0,277.72013519879727,0.0
0.0,0.0,0.0,262.3067748444004,0.0
0.0,0.0,0.0,277.72013519879727,0.0
0.0,0.0,0.0,1218.2425315893365,0.0
0.0,0.0,0.0,1199.4871767770278,0.0
0.0,0.0,0.0,660.3675023427834,0.0
0.0,0.0,0.0,262.3067748443998,0.0
0.0,0.0,0.0,586.6787548467662,0.0
0.0,0.0,0.0,673.5089329102274,0.0
0.0,0.0,0.0,251.27160853649028,0.0
0.0,0.0,0.0,1197.349214062619,0.0
0.0,0.0,0.0,277.72013519879727,0.0
0.0,0.0,0.0,1066.40534090652,0.0
0.0,0.0,0.0,1474.7819457139567,0.0
0.0,0.0,0.0,660.3675023427834,0.0
0.0,0.0,0.0,673.5089329102274,0.0
0.0,0.0,0.0,1169.4054885684754,0.0
0.0,0.0,0.0,984.8761742100303,0.0
0.0,0.0,0.0,224.84995285097287,0.0
0.0,0.0,0.0,586.6787548467662,0.0
0.0,0.0,0.0,1169.4054885684754,0.0
0.0,0.0,0.0,586.6787548467662,0.0
0.0,0.0,0.0,224.84995285097287,0.0
0.0,0.0,0.0,1066.40534090652,0.0
0.0,0.0,0.0,1199.4871767770278,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1474.7819457139567,0.0
0.0,0.0,0.0,586.6787548467662,0.0
0.0,0.0,0.0,1197.349214062619,0.0
0.0,0.0,0.0,1220.4326752590578,0.0
0.0,0.0,0.0,1199.4871767770346,0.0
0.0,0.0,0.0,190.7569689419538,0.0
0.0,0.0,0.0,1210.3620094962544,0.0
0.0,0.0,0.0,653.5680267919429,0.0
0.0,0.0,0.0,224.84995285097287,0.0
0.0,0.0,0.0,1220.4326752590578,0.0
0.0,0.0,0.0,673.5089329102274,0.0
0.0,0.0,0.0,1169.4054885684754,0.0
0.0,0.0,0.0,1173.9866708316124,0.0
0.0,0.0,0.0,1169.4054885684754,0.0
0.0,0.0,0.0,1066.40534090652,0.0
0.0,0.0,0.0,673.5089329102274,0.0
0.0,0.0,0.0,1199.4871767770346,0.0
0.0,0.0,0.0,537.5069045149849,0.0
0.0,0.0,0.0,277.72013519879727,0.0
0.0,0.0,0.0,1169.4054885684754,0.0
0.0,0.0,0.0,1066.40534090652,0.0
0.0,0.0,0.0,224.84995285097287,0.0
0.0,0.0,0.0,1169.4054885684754,0.0
0.0,0.0,0.0,277.72013519879727,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1066.40534090652,0.0
0.0,0.0,0.0,1474.7819457139567,0.0
0.0,0.0,0.0,984.8761742100303,0.0
0.0,0.0,0.0,224.84995285097287,0.0
0.0,0.0,0.0,262.3067748443998,0.0
0.0,0.0,0.0,1210.3620094962544,0.0
0.0,0.0,0.0,190.7569689419538,0.0
0.0,0.0,0.0,262.3067748444004,0.0
0.0,0.0,0.0,1066.40534090652,0.0
0.0,0.0,0.0,1169.4054885684754,0.0
0.0,0.0,0.0,984.8761742100303,0.0
0.0,0.0,0.0,224.84995285097287,0.0
0.0,0.0,0.0,251.27160853649028,0.0
0.0,0.0,0.0,190.7569689419538,0.0
0.0,0.0,0.0,1169.4054885684754,0.0
0.0,0.0,0.0,1199.4871767770346,0.0
0.0,0.0,0.0,984.8761742100303,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,660.3675023427834,0.0
0.0,0.0,0.0,175.07927981017022,0.0
0.0,0.0,0.0,190.7569689419538,0.0
0.0,0.0,0.0,586.6787548467662,0.0
0.0,0.0,0.0,586.6787548467662,0.0
0.0,0.0,0.0,673.5089329102202,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1066.40534090652,0.0
0.0,0.0,0.0,224.84995285097287,0.0
0.0,0.0,0.0,1199.4871767770278,0.0
0.0,0.0,0.0,190.7569689419538,0.0
0.0,0.0,0.0,1197.349214062619,0.0
0.0,0.0,0.0,1220.432675259056,0.0
0.0,0.0,0.0,1220.4326752590578,0.0
0.0,0.0,0.0,1220.432675259056,0.0
0.0,0.0,0.0,1197.349214062619,0.0
0.0,0.0,0.0,586.6787548467662,0.0
0.0,0.0,0.0,224.84995285097287,0.0
0.0,0.0,0.0,1169.4054885684754,0.0
0.0,0.0,0.0,673.5089329102274,0.0
0.0,0.0,0.0,537.5069045149849,0.0
0.0,0.0,0.0,586.6787548467662,0.0
0.0,0.0,0.0,586.6787548467662,0.0
0.0,0.0,0.0,1199.4871767770346,0.0
0.0,0.0,0.0,673.5089329102202,0.0
0.0,0.0,0.0,1169.4054885684754,0.0
0.0,0.0,0.0,277.72013519879727,0.0
0.0,0.0,0.0,660.3675023427834,0.0
0.0,0.0,0.0,1197.349214062619,0.0
0.0,0.0,0.0,586.6787548467662,0.0
0.0,0.0,0.0,262.3067748444004,0.0
0.0,0.0,0.0,251.27160853649028,0.0
0.0,0.0,0.0,673.5089329102274,0.0
0.0,0.0,0.0,1220.432675259056,0.0
0.0,0.0,0.0,262.3067748443998,0.0
0.0,0.0,0.0,984.8761742100303,0.0
0.0,0.0,0.0,537.5069045149849,0.0
0.0,0.0,0.0,1199.4871767770346,0.0
0.0,0.0,0.0,262.3067748443998,0.0
0.0,0.0,0.0,1197.349214062619,0.0
0.0,0.0,0.0,674.7115369370848,0.0
0.0,0.0,0.0,224.84995285097287,0.0
0.0,0.0,0.0,586.6787548467662,0.0
0.0,0.0,0.0,190.7569689419538,0.0
0.0,0.0,0.0,1199.4871767770346,0.0
0.0,0.0,0.0,1210.3620094962544,0.0
0.0,0.0,0.0,674.7115369370848,0.0
0.0,0.0,0.0,1197.349214062625,0.0
0.0,0.0,0.0,984.8761742100303,0.0
0.0,0.0,0.0,1210.3620094962544,0.0
0.0,0.0,0.0,1066.40534090652,0.0
0.0,0.0,0.0,1220.4326752590898,0.0
0.0,0.0,0.0,1197.349214062625,0.0
0.0,0.0,0.0,1066.40534090652,0.0
0.0,0.0,0.0,1066.40534090652,0.0
0.0,0.0,0.0,653.5680267919429,0.0
0.0,0.0,0.0,674.7115369370848,0.0
0.0,0.0,0.0,674.7115369370848,0.0
0.0,0.0,0.0,1066.40534090652,0.0
0.0,0.0,0.0,224.84995285097287,0.0
0.0,0.0,0.0,277.72013519879727,0.0
0.0,0.0,0.0,674.7115369370848,0.0
0.0,0.0,0.0,586.6787548467662,0.0
0.0,0.0,0.0,277.72013519879727,0.0
0.0,0.0,0.0,1199.4871767770346,0.0
0.0,0.0,0.0,1066.40534090652,0.0
0.0,0.0,0.0,1199.4871767770278,0.0
0.0,0.0,0.0,1210.3620094962544,0.0
0.0,0.0,0.0,1169.4054885684754,0.0
0.0,0.0,0.0,586.6787548467662,0.0
0.0,0.0,0.0,1218.2425315893365,0.0
0.0,0.0,0.0,1545.7599123438167,0.0
0.0,0.0,0.0,1066.40534090652,0.0
0.0,0.0,0.0,1197.349214062619,0.0
0.0,0.0,0.0,660.3675023427834,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,674.7115369370848,0.0
0.0,0.0,0.0,984.8761742100303,0.0
0.0,0.0,0.0,1197.349214062619,0.0
0.0,0.0,0.0,1197.349214062619,0.0
0.0,0.0,0.0,1210.3620094962544,0.0
0.0,0.0,0.0,1197.349214062625,0.0
0.0,0.0,0.0,586.6787548467662,0.0
0.0,0.0,0.0,673.5089329102202,0.0
0.0,0.0,0.0,224.84995285097287,0.0
0.0,0.0,0.0,653.5680267919429,0.0
0.0,0.0,0.0,224.84995285097287,0.0
0.0,0.0,0.0,1199.4871767770346,0.0
0.0,0.0,0.0,1474.7819457139567,0.0
0.0,0.0,0.0,653.5680267919429,0.0
0.0,0.0,0.0,984.8761742100303,0.0
0.0,0.0,0.0,653.5680267919429,0.0
0.0,0.0,0.0,190.7569689419538,0.0
0.0,0.0,0.0,1220.432675259056,0.0
0.0,0.0,0.0,1218.2425315893365,0.0
0.0,0.0,0.0,1199.4871767770346,0.0
0.0,0.0,0.0,1210.3620094962544,0.0
0.0,0.0,0.0,586.6787548467662,0.0
0.0,0.0,0.0,653.5680267919429,0.0
0.0,0.0,0.0,537.5069045149849,0.0
0.0,0.0,0.0,586.6787548467662,0.0
0.0,0.0,0.0,262.3067748444004,0.0
0.0,0.0,0.0,1169.4054885684754,0.0
0.0,0.0,0.0,1199.4871767770346,0.0
0.0,0.0,0.0,1210.3620094962544,0.0
0.0,0.0,0.0,1169.4054885684754,0.0
0.0,0.0,0.0,1199.4871767770346,0.0
0.0,0.0,0.0,1210.3620094962544,0.0
0.0,0.0,0.0,1169.4054885684754,0.0
0.0,0.0,0.0,1199.4871767770346,0.0
0.0,0.0,0.0,224.84995285097287,0.0
0.0,0.0,0.0,1066.40534090652,0.0
0.0,0.0,0.0,1173.9866708316124,0.0
0.0,0.0,0.0,224.84995285097287,0.0
0.0,0.0,0.0,1210.3620094962544,0.0
0.0,0.0,0.0,1197.349214062625,0.0
0.0,0.0,0.0,224.84995285097287,0.0
0.0,0.0,0.0,1220.4326752590898,0.0
0.0,0.0,0.0,262.3067748443998,0.0
0.0,0.0,0.0,673.5089329102202,0.0
0.0,0.0,0.0,1199.4871767770346,0.0
0.0,0.0,0.0,1474.7819457139567,0.0
0.0,0.0,0.0,984.8761742100303,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,224.84995285097287,0.0
0.0,0.0,0.0,1220.4326752590578,0.0
0.0,0.0,0.0,1218.2425315893365,0.0
0.0,0.0,0.0,586.6787548467662,0.0
0.0,0.0,0.0,262.3067748444004,0.0
0.0,0.0,0.0,660.3675023427834,0.0
0.0,0.0,0.0,673.5089329102202,0.0
0.0,0.0,0.0,1197.349214062619,0.0
0.0,0.0,0.0,1197.349214062619,0.0
0.0,0.0,0.0,1197.349214062619,0.0
0.0,0.0,0.0,1066.40534090652,0.0
0.0,0.0,0.0,1169.4054885684754,0.0
0.0,0.0,0.0,277.72013519879727,0.0
0.0,0.0,0.0,1066.40534090652,0.0
0.0,0.0,0.0,175.07927981017022,0.0
0.0,0.0,0.0,1197.349214062625,0.0
0.0,0.0,0.0,1210.3620094962544,0.0
0.0,0.0,0.0,673.5089329102274,0.0
0.0,0.0,0.0,1169.4054885684754,0.0
0.0,0.0,0.0,277.72013519879727,0.0
0.0,0.0,0.0,653.5680267919429,0.0
0.0,0.0,0.0,1066.40534090652,0.0
0.0,0.0,0.0,251.27160853649028,0.0
0.0,0.0,0.0,1474.7819457139567,0.0
0.0,0.0,0.0,262.3067748444004,0.0
0.0,0.0,0.0,262.3067748443998,0.0
0.0,0.0,0.0,1197.349214062625,0.0
0.0,0.0,0.0,251.27160853649028,0.0
0.0,0.0,0.0,674.7115369370848,0.0
0.0,0.0,0.0,674.7115369370848,0.0
0.0,0.0,0.0,1210.3620094962544,0.0
0.0,0.0,0.0,190.7569689419538,0.0
0.0,0.0,0.0,1197.349214062625,0.0
0.0,0.0,0.0,673.5089329102274,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1474.7819457139567,0.0
0.0,0.0,0.0,673.5089329102202,0.0
0.0,0.0,0.0,1220.4326752590578,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,190.7569689419538,0.0
0.0,0.0,0.0,653.5680267919429,0.0
0.0,0.0,0.0,277.72013519879727,0.0
0.0,0.0,0.0,984.8761742100303,0.0
0.0,0.0,0.0,251.27160853649028,0.0
0.0,0.0,0.0,1066.40534090652,0.0
0.0,0.0,0.0,1199.4871767770346,0.0
0.0,0.0,0.0,277.72013519879727,0.0
0.0,0.0,0.0,262.3067748444004,0.0
0.0,0.0,0.0,1474.7819457139567,0.0
0.0,0.0,0.0,1199.4871767770346,0.0
0.0,0.0,0.0,224.84995285097287,0.0
0.0,0.0,0.0,660.3675023427834,0.0
0.0,0.0,0.0,277.72013519879727,0.0
0.0,0.0,0.0,1169.4054885684754,0.0
0.0,0.0,0.0,190.7569689419538,0.0
0.0,0.0,0.0,1218.2425315893365,0.0
0.0,0.0,0.0,1474.7819457139567,0.0
0.0,0.0,0.0,673.5089329102274,0.0
0.0,0.0,0.0,653.5680267919429,0.0
0.0,0.0,0.0,1220.432675259056,0.0
0.0,0.0,0.0,175.07927981017022,0.0
0.0,0.0,0.0,1169.4054885684754,0.0
0.0,0.0,0.0,175.07927981017022,0.0
0.0,0.0,0.0,673.5089329102202,0.0
0.0,0.0,0.0,190.7569689419538,0.0
0.0,0.0,0.0,673.5089329102274,0.0
0.0,0.0,0.0,1197.349214062625,0.0
0.0,0.0,0.0,1066.40534090652,0.0
0.0,0.0,0.0,984.8761742100303,0.0
0.0,0.0,0.0,586.6787548467662,0.0
0.0,0.0,0.0,673.5089329102274,0.0
0.0,0.0,0.0,251.27160853649028,0.0
0.0,0.0,0.0,277.72013519879727,0.0
0.0,0.0,0.0,262.3067748443998,0.0
0.0,0.0,0.0,224.84995285097287,0.0
0.0,0.0,0.0,653.5680267919429,0.0
0.0,0.0,0.0,190.7569689419538,0.0
0.0,0.0,0.0,251.27160853649028,0.0
0.0,0.0,0.0,674.7115369370848,0.0
0.0,0.0,0.0,1220.432675259056,0.0
0.0,0.0,0.0,1197.349214062619,0.0
0.0,0.0,0.0,190.7569689419538,0.0
0.0,0.0,0.0,1199.4871767770278,0.0
0.0,0.0,0.0,1197.349214062619,0.0
0.0,0.0,0.0,1066.40534090652,0.0
0.0,0.0,0.0,984.8761742100303,0.0
0.0,0.0,0.0,224.84995285097287,0.0
0.0,0.0,0.0,537.5069045149849,0.0
0.0,0.0,0.0,673.5089329102274,0.0
0.0,0.0,0.0,1169.4054885684754,0.0
0.0,0.0,0.0,673.5089329102274,0.0
0.0,0.0,0.0,1218.2425315893365,0.0
0.0,0.0,0.0,1066.40534090652,0.0
0.0,0.0,0.0,1066.40534090652,0.0
0.0,0.0,0.0,653.5680267919429,0.0
0.0,0.0,0.0,262.3067748444004,0.0
0.0,0.0,0.0,1474.7819457139567,0.0
0.0,0.0,0.0,1210.3620094962544,0.0
0.0,0.0,0.0,190.7569689419538,0.0
0.0,0.0,0.0,653.5680267919429,0.0
0.0,0.0,0.0,674.7115369370848,0.0
0.0,0.0,0.0,1199.4871767770346,0.0
0.0,0.0,0.0,1210.3620094962544,0.0
0.0,0.0,0.0,224.84995285097287,0.0
0.0,0.0,0.0,674.7115369370848,0.0
0.0,0.0,0.0,251.27160853649028,0.0
0.0,0.0,0.0,673.5089329102274,0.0
0.0,0.0,0.0,1169.4054885684754,0.0
0.0,0.0,0.0,1197.349214062619,0.0
0.0,0.0,0.0,1197.349214062625,0.0
0.0,0.0,0.0,1197.349214062625,0.0
0.0,0.0,0.0,1197.349214062619,0.0
0.0,0.0,0.0,1210.3620094962544,0.0
0.0,0.0,0.0,262.3067748444004,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,190.7569689419538,0.0
0.0,0.0,0.0,1197.349214062619,0.0
0.0,0.0,0.0,1197.349214062619,0.0
0.0,0.0,0.0,653.5680267919429,0.0
0.0,0.0,0.0,224.84995285097287,0.0
0.0,0.0,0.0,277.72013519879727,0.0
0.0,0.0,0.0,1210.3620094962544,0.0
0.0,0.0,0.0,190.7569689419538,0.0
0.0,0.0,0.0,251.27160853649028,0.0
0.0,0.0,0.0,1474.7819457139567,0.0
0.0,0.0,0.0,251.27160853649028,0.0
0.0,0.0,0.0,1169.4054885684754,0.0
0.0,0.0,0.0,1545.7599123438167,0.0
0.0,0.0,0.0,175.07927981017022,0.0
0.0,0.0,0.0,586.6787548467662,0.0
0.0,0.0,0.0,586.6787548467662,0.0
0.0,0.0,0.0,190.7569689419538,0.0
0.0,0.0,0.0,262.3067748443998,0.0
0.0,0.0,0.0,277.72013519879727,0.0
0.0,0.0,0.0,653.5680267919429,0.0
0.0,0.0,0.0,586.6787548467662,0.0
0.0,0.0,0.0,1210.3620094962544,0.0
0.0,0.0,0.0,251.27160853649028,0.0
0.0,0.0,0.0,674.7115369370848,0.0
0.0,0.0,0.0,1197.349214062619,0.0
0.0,0.0,0.0,277.72013519879727,0.0
0.0,0.0,0.0,1066.40534090652,0.0
0.0,0.0,0.0,673.5089329102274,0.0
0.0,0.0,0.0,1199.4871767770346,0.0
0.0,0.0,0.0,673.5089329102202,0.0
0.0,0.0,0.0,673.5089329102274,0.0
0.0,0.0,0.0,277.72013519879727,0.0
0.0,0.0,0.0,1197.349214062619,0.0
0.0,0.0,0.0,175.07927981017022,0.0
0.0,0.0,0.0,262.3067748444004,0.0
0.0,0.0,0.0,673.5089329102274,0.0
0.0,0.0,0.0,653.5680267919429,0.0
0.0,0.0,0.0,1066.40534090652,0.0
0.0,0.0,0.0,1066.40534090652,0.0
0.0,0.0,0.0,660.3675023427834,0.0
0.0,0.0,0.0,984.8761742100303,0.0
0.0,0.0,0.0,984.8761742100303,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,673.5089329102274,0.0
0.0,0.0,0.0,673.5089329102274,0.0
0.0,0.0,0.0,1220.4326752590898,0.0
0.0,0.0,0.0,984.8761742100303,0.0
0.0,0.0,0.0,1197.349214062619,0.0
0.0,0.0,0.0,537.5069045149849,0.0
0.0,0.0,0.0,1173.9866708316124,0.0
0.0,0.0,0.0,586.6787548467662,0.0
0.0,0.0,0.0,251.27160853649028,0.0
0.0,0.0,0.0,653.5680267919429,0.0
0.0,0.0,0.0,224.84995285097287,0.0
0.0,0.0,0.0,1474.7819457139567,0.0
0.0,0.0,0.0,984.8761742100303,0.0
0.0,0.0,0.0,673.5089329102274,0.0
0.0,0.0,0.0,175.07927981017022,0.0
0.0,0.0,0.0,1197.349214062625,0.0
0.0,0.0,0.0,1066.40534090652,0.0
0.0,0.0,0.0,1210.3620094962544,0.0
0.0,0.0,0.0,674.7115369370848,0.0
0.0,0.0,0.0,1197.349214062625,0.0
0.0,0.0,0.0,1169.4054885684754,0.0
0.0,0.0,0.0,674.7115369370848,0.0
0.0,0.0,0.0,984.8761742100303,0.0
0.0,0.0,0.0,673.5089329102274,0.0
0.0,0.0,0.0,251.27160853649028,0.0
0.0,0.0,0.0,277.72013519879727,0.0
0.0,0.0,0.0,1197.349214062619,0.0
0.0,0.0,0.0,277.72013519879727,0.0
0.0,0.0,0.0,175.07927981017022,0.0
0.0,0.0,0.0,251.27160853649028,0.0
0.0,0.0,0.0,262.3067748444004,0.0
0.0,0.0,0.0,1199.4871767770346,0.0
0.0,0.0,0.0,660.3675023427834,0.0
0.0,0.0,0.0,586.6787548467662,0.0
0.0,0.0,0.0,1197.349214062619,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1220.4326752590578,0.0
0.0,0.0,0.0,251.27160853649028,0.0
0.0,0.0,0.0,190.7569689419538,0.0
0.0,0.0,0.0,262.3067748443998,0.0
0.0,0.0,0.0,674.7115369370848,0.0
0.0,0.0,0.0,984.8761742100303,0.0
0.0,0.0,0.0,673.5089329102274,0.0
0.0,0.0,0.0,277.72013519879727,0.0
0.0,0.0,0.0,1474.7819457139567,0.0
0.0,0.0,0.0,224.84995285097287,0.0
0.0,0.0,0.0,1197.349214062625,0.0
0.0,0.0,0.0,224.84995285097287,0.0
0.0,0.0,0.0,1210.3620094962544,0.0
0.0,0.0,0.0,653.5680267919429,0.0
0.0,0.0,0.0,1474.7819457139567,0.0
0.0,0.0,0.0,1169.4054885684754,0.0
